system,mp_id,icsd_ids,composition,e_above_hull,Spacegroup Number,solid_state_synthesized_composition,solid_state_synthesized_structure,sss_highest_temperature(K),sss_pressure(GPa),sss_atmosphere,sss_mixing_condition,sss_cooling_condition,sss_heating_step,single_crystal,sss_precursor,other_synthesis_method,reference,reference_year,comment,google_translate
Li-Bi-O,mp-28253,[46022],LiBiO2,0.004869534,Ibam,y,y,798,AP,,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"Li2O, Bi2O3",,10.1016/j.ssi.2015.10.016,2015,,FALSE
Li-Bi-O,mp-1205315,[25385],LiBiO2,0.045799349,P4/nmm,y,?,,,,{},{},,,,,,,might be old refinement of mp-28253,N/A
Li-Bi-O,mp-29077,[82277],LiBiO3,0,Pccn,n,n,,,,{},{},,,"LiOH, NaBiO3·xH2O",hydrothermal,10.1016/j.ssi.2015.10.016,2015,,FALSE
Li-Ce-O,mp-8611,[61219],Li8CeO6,0.002073745,R-3,y,y,1093,,O2,{},{},1,,"Li2O, CeO2",,10.1016/0025-5408(81)90018-0,1981,excess Li2O,TRUE
Li-Ce-O,mp-8412,"[47116, 56772]",LiCeO2,0.038867508,P2_1/c,n,n,,,,{},{},,,"Li2CO3, CeO2",from melt,10.1016/S1002-0721(09)60128-9,2010,,FALSE
Li-Co-O,mp-18925,[62688],Li6CoO4,0,P4_2/nmc,y,y,973,,N2,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [{""value"": ""300"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Li2O, CoO",,10.1149/2.085208jes,2012,,FALSE
Li-Co-O,mp-27920,[21026],Li8CoO6,0.071837382,P6_3cm,?,?,1073,,,{},{},,,"Li2O2, Co3O4",,10.1002/zaac.201200076,2012,inhomogeneous; insufficent information,FALSE
Li-Co-O,mp-552024,[159792],LiCo2O4,0.026897091,P2/m,?,?,,,,{},{},,,,,,,"might be other phase of spinel LiCo2O4, which can be synthesized via solid state synthesis: 10.4067/S0717-97072008000200010",N/A
Li-Co-O,mp-22526,"[193442, 164802, 51767, 164320, 51381, 246414, 29225, 51182, 180989, 182443, 182444, 248640, 248635, 156395, 246412, 172909, 246413, 246411, 182346, 160714, 155284, 98270, 164801, 182442, 51382]",LiCoO2,0.193494442,R-3m,y,y,1073,AP,,{},{},1,,"Li2CO3, Co",,10.1107/S0108270184002833,1984,,FALSE
Li-Cr-O,mp-1237680,[16181],Li2Cr2O9,0.487183115,C2/c,?,?,,,,{},{},,,,,,,ICSD 16181 contain hydrogen,N/A
Li-Cr-O,mp-17159,[1972],Li2CrO4,0,R-3,n,n,,,,{},{},,,Li2Cr2O7(H2O)2,from melt,10.1107/S0567740875007625,1975,from abstract,FALSE
Li-Cr-O,mp-554940,[155850],LiCr3O8,0.003007465,C2/m,y,?,,,,{},{},,,,,10.1103/PhysRevB.73.235113,2005,"modelling of monoclinic LiCr3O8; other phase of orthorhombic LiCr3O8, which can be synthesized via solid state synthesis: 10.1016/0013-4686(91)85189-E",FALSE
Li-Cr-O,mp-18793,"[167479, 97758]",LiCrO2,0,R-3m,y,y,1073,,Ar,"{""step1"": {""grind method"": [""pestle and mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"LiCH3COO·2H2O, Cr2O3",,10.1149/1.1566016,2004,,FALSE
Li-Cu-O,mp-1239022,[174134],Li2CuO2,0.030489963,C2/m,y,y,,,,{},{},,,,,10.1016/j.jssc.2009.08.019,2009,high pressure phase of mp-4711,FALSE
Li-Cu-O,mp-4711,"[291072, 238945, 67151, 202996, 67205, 25001, 67204, 67150, 47106]",Li2CuO2,0.014463285,Immm,y,y,973,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},2,,"LiOH·H2O, CuO",,10.1016/j.jssc.2009.08.019,2009,,FALSE
Li-Cu-O,mp-545467,[66509],Li3Cu2O4,0.012511063,C2/m,y,y,1023,0.03,O2,{},{},1,,"Li2O, CuO",,10.1039/DT9910003137,1991,,FALSE
Li-Cu-O,mp-19970,[4201],Li3CuO3,0,P4_2/mnm,y,y,773,0.015,O2,{},{},1,,"CuO, Li2O",,"Revue de Chimie Minerale 12, 203 (1975)",1975,,TRUE
Li-Cu-O,mp-553966,[69051],LiCu2O2,0.014637909,P4_2/nmc,y,?,,,,{},{},,,,,10.1016/0022-5088(91)90356-9,1991,old refinement of mp-18162,FALSE
Li-Cu-O,mp-18162,"[71683, 188111, 71221]",LiCu2O2,0.004623962,Pnma,y,y,1253,AP,,{},{},2,,"CuO, Li2CO3",,10.1016/0925-8388(92)90505-4,1992,excess Li2CO3; inhomogeneous,FALSE
Li-Cu-O,mp-5127,[40156],LiCuO,0,I4/mmm,y,y,1113,0,vacuum,{},{},3,,"Li2O, Cu2O",,10.1016/0022-4596(76)90048-7,1976,inhomogeneous; excess Li2O,TRUE
Li-Cu-O,mp-1009014,[188527],LiCuO,0.401017571,F-43m,y,?,,,,{},{},,,,,10.1016/j.ssc.2012.10.016,2013,modelling of cubic LiCuO,FALSE
Li-Cu-O,mp-9158,[74978],LiCuO2,0,C2/m,y,?,1023,AP,,{},{},,,"LiCO3, CuO",,10.1016/S0921-4534(98)00708-4,1994,insufficient information: mention LiCuO2 is orthorhombic but it is usually characterized as monoclinic; might be another phase,FALSE
Li-Dy-O,mp-10251,[45512],LiDyO2,0.007044816,P2_1/c,y,y,1173,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},2,,"Li2CO3, Dy2O3",,10.1016/S0254-0584(02)00510-2,2003,,FALSE
Li-Dy-O,mp-976726,[422562],LiDyO2,0,Pnma,y,?,,,,{},{},,,,,10.1016/j.solidstatesciences.2011.02.001,2011,other refinement of mp-10251,FALSE
Li-Er-O,mp-10970,[95380],LiErO2,0,P2_1/c,y,y,,,,{},{},,,,,10.1021/cm010728u,2002,beta phase; low temperature phase of mp-10971,FALSE
Li-Er-O,mp-10971,[95381],LiErO2,0.003242081,I4_1/amd,y,y,1173,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"Er2O3, Li2CO3",,10.1021/cm010728u,2002,alpha phase; excess Li2O,FALSE
Li-Eu-O,mp-1098010,"[31799, 56831]",Li2Eu5O8,0,C2/m,y,y,1123,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"EuOCl, LiH",,10.1021/ic00131a071,1982,alpha phase,FALSE
Li-Eu-O,mp-1098000,[15111],LiEu3O4,0,Pnma,y,y,1073,,Ar/He,{},{},1,,"LiEuO2, Eu2O3",,inis.iaea.org/collection/NCLCollectionStore/_Public/19/066/19066774.pdf?r=1,1987,inhomogeneous,TRUE
Li-Eu-O,mp-1019724,[422560],LiEuO2,1.034196042,Pnma,y,y,1073,,N2,{},{},1,,"Li2O, Eu2O3",,10.1107/S0365110X63002875,1963,excess Li2O,FALSE
Li-Fe-O,mp-19511,[30718],Li5FeO4,0,Pbca,y,y,773,AP,,{},{},1,,"Li2O, Fe3O4",,10.1016/j.cej.2018.08.017,2018,,FALSE
Li-Fe-O,mp-21735,"[41038, 162806, 84971, 260853, 75525, 260856, 260857, 260858, 260854, 29063, 260855, 150253, 35769]",LiFe5O8,0.06306247,P4_332,y,y,1173,AP,,{},{},1,,"Fe2O3, Li2CO3",,10.1016/0025-5408(86)90113-3,1986,,FALSE
Li-Fe-O,mp-19419,"[78712, 51759, 51207]",LiFeO2,0.074903152,R-3m,y,n,,,,{},{},,,,ion excahnge,10.1016/0167-2738(95)00066-F,1995,other phase of mp-18782,FALSE
Li-Fe-O,mp-18782,"[174085, 43437, 31149, 632440]",LiFeO2,0.020221913,I4_1/amd,y,y,973,AP,,{},{},1,,"Li2CO3, Fe2O3",,10.1016/j.jssc.2009.06.029,2009,,FALSE
Li-Ga-O,mp-4657,"[16926, 9082]",Li5GaO4,0,Pbca,y,y,973,AP,,{},{},1,,"Ga2O3, Li2O",,10.1107/S0567740871002644,1971,alpha phase,TRUE
Li-Ga-O,mp-28146,[33716],LiGa5O8,0,P4_332,y,y,1723,AP,,"{""step1"": {""grind method"": [""pestle and mortar""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},2,,"Li2CO3, Ga2O3",,10.1111/j.1151-2916.1971.tb12285.x,1971,"high temperature phase of simple cubic LiGa5O8, which can be synthesized via solid state synthesis",FALSE
Li-Ga-O,mp-5854,"[93087, 93086, 18152]",LiGaO2,0,Pna2_1,y,y,1213,AP,,{},{},1,,"Li2CO3, Ga2O3",,10.1002/crat.2170310523,1996,beta phase,FALSE
Li-Ga-O,mp-8002,[28388],LiGaO2,0.06073414,R-3m,y,y,,,,{},{},,,,,10.1016/0022-3697(65)90108-3,1965,alpha phase; high temperature/pressure phase of mp-5854,FALSE
Li-Gd-O,mp-21332,"[27769, 422561]",LiGdO2,0,Pnma,y,y,1123,,N2,{},{},1,,"Li2O3, Gd2O3",,10.1016/0022-1902(64)80342-0,1964,,FALSE
Li-Ge-O,mp-1193805,[34095],Li2Ge3O8,0.145936439,C2/c,?,?,,,,{},{},,,,,,,ICSD 34095 contain hydrogen,N/A
Li-Ge-O,mp-1020012,"[248311, 248310, 248309]",Li2Ge4O9,0.030825896,Pca2_1,n,n,,,,{},{},,,"Li2CO3, GeO2",from melt,10.1107/S0108270113025110,2013,,FALSE
Li-Ge-O,mp-5832,"[5427, 174102, 68247, 23552]",Li2Ge7O15,0.027821355,Pbcn,n,n,,,,{},{},,,,glass crystallization,10.1080/15421406.2020.1732547,2020,,FALSE
Li-Ge-O,mp-15349,[100403],Li2GeO3,0,Cmc2_1,y,y,1273,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": [""hexane""]}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""slow cooling""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Li2CO3, GeO2",,10.1016/0025-5408(76)90235-X,1976,,FALSE
Li-Ge-O,mp-28623,[68463],Li4Ge5O12,0,P-1,?,?,1173,AP,,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},3,,"Li2CO3, GeO2",,10.1107/S0108270190002955,1990,insufficient information: composition and structure of material for crystal growth was not included,FALSE
Li-Ge-O,mp-28016,[34361],Li4Ge9O20,0.010999192,C2,n,n,,,,{},{},,,"Li2CO3, GeO2",from melt,10.1007/BF00909329,1971,,TRUE
Li-Ge-O,mp-4558,"[16935, 18096, 65177]",Li4GeO4,0,Cmcm,y,y,1073,,dry air,"{""step1"": {""grind method"": [""pestle and mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [{""value"": ""300"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Li2CO3, GeO2",,10.1021/acs.chemmater.8b01504,2018,,FALSE
Li-Ge-O,mp-27968,[31050],Li6Ge2O7,0.002322189,P2_1/c,y,y,1373,AP,,{},{},1,,"Li2CO3, GeO2",,10.1016/0584-8539(96)01699-6,1996,,FALSE
Li-Ge-O,mp-28548,[65175],Li8GeO6,0.000649327,P6_3cm,y,y,923,,,{},"{""step1"": {""cool rate"": [{""value"": ""30-60"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Li2O, Ge2O",,10.1002/zaac.19875551213,1987,,TRUE
Li-Ho-O,mp-12645,[109172],LiHoO2,0,P2_1/c,y,y,1173,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"Ho2O3, LiCO3",,10.1021/cm010728u,2002,,FALSE
Li-In-O,mp-27417,[15112],Li3InO3,0.014663429,P-31c,y,y,973,,O2,{},{},1,,"Li2O, In2O3",,10.1016/0167-2738(81)90029-1,1981,,FALSE
Li-In-O,mp-5488,"[639886, 40665, 44522]",LiInO2,0,I4_1/amd,y,y,1273,AP,,{},{},1,,"In2O3, Li2CO3",,10.1016/S0925-8388(03)00179-8,2003,,FALSE
Li-Ir-O,mp-1190434,[193972],Li2IrO3,0.007918414,Fddd,y,y,,,,{},{},,,,,10.1103/PhysRevB.90.205116,2014,"beta phase; high temperature phase of alpha Li2IrO3, which can be synthesized via solid state synthesis: 10.1103/PhysRevLett.108.127203; based on higher annealing temperature",FALSE
Li-Ir-O,mp-8469,[61217],Li8IrO6,0.00579467,R-3,y,y,1098,,,{},{},1,,"Li2O, IrO2",,10.1002/zaac.19865360510,1986,,TRUE
Li-La-O,mp-1020057,[239278],LiLaO2,0.021901575,P2_1/c,y,y,1073,,,"{""step1"": {""grind method"": [""mixed manually""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"La2O3, Li2O",,10.1016/j.ssi.2015.09.001,2016,,FALSE
Li-Mn-O,mp-19279,[37327],Li2MnO2,0.00978457,P-3m1,?,?,,,,{},{},,,LiMn2O4,chemical lithiation,10.1149/1.1446870,2002,uncertain phase percentage,FALSE
Li-Mn-O,mp-18988,"[194998, 202639, 187500, 187499, 21022, 192476]",Li2MnO3,0,C2/m,y,y,1273,AP,,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""acetone""]}}","{""step1"": {""cool rate"": [{""value"": ""300"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",2,,"Li2CO3, MnCO3",,10.1021/acs.chemmater.5b05041,2016,excess Li2CO3; inhomogeneous,FALSE
Li-Mn-O,mp-22584,"[193444, 195840, 151907, 89459, 182717, 88644, 155282, 50415, 85341, 53603, 261557, 50427, 192369, 165872, 167829, 93599, 192028, 165871, 85345, 40485, 94339, 155665, 89985, 94340]",LiMn2O4,0.046935888,Fd-3m,y,y,1123,AP,,{},{},1,,"MnO2, Li2CO3; MnO2, LiNO3; MnO2, LiOH",,10.1016/0378-7753(93)80048-T,1993,,FALSE
Li-Mn-O,mp-1199729,"[281589, 54700, 167828, 190809, 54701, 151906]",LiMn2O4,0.0190182,Fddd,y,y,,,,{},{},,,,,10.1016/j.ssi.2004.01.051,2004,low temperature phase of mp-22584,FALSE
Li-Mn-O,mp-1195443,[252035],LiMn4O8,0.035269196,P2_13,n,n,,,,{},{},,,,delithiation,10.1107/S2052520615017199,2015,during operation,FALSE
Li-Mn-O,mp-556415,[40486],LiMnO2,0.001944806,I4_1/amd,y,n,,,,{},{},,,,chemical lithiation,10.1016/0025-5408(83)90045-4,1983,other phase of mp-18767,FALSE
Li-Mn-O,mp-18767,"[95640, 154823, 84642, 98164, 15768, 15105]",LiMnO2,0.023464806,Pmmn,y,y,1023,,He,{},{},1,,"Li2CO3, Mn2O3",,10.1016/j.solidstatesciences.2006.11.013,2007,,FALSE
Li-Mn-O,mp-19438,"[73115, 89505]",LiMnO4,0.151260266,Cmcm,n,n,,,,{},{},,,LiMnO4·3H2O,decomposition,10.1002/(SICI)1521-3749(199907)625:7<1135::AID-ZAAC1135>3.0.CO;2-L,1999,,TRUE
Li-Mo-O,mp-1199885,[261455],Li12Mo5O17,0.003245767,P-1,n,n,,,,{},{},,,Li4Mo5O17,reduction,10.1016/j.jssc.2011.02.001,2011,,FALSE
Li-Mo-O,mp-557229,[6134],Li2Mo4O13,0.011917225,P-1,y,y,,,,{},{},,,,,10.1016/0022-4596(74)90081-4,1974,"other phase of mp-27222, which can be synthesized via solid state synthesis: 10.1016/0022-4596(75)90213-3; L phase",FALSE
Li-Mo-O,mp-557525,[416695],Li2Mo4O13,0.012074066,P2_1,y,n,,,,{},{},,,"Li2CO3, TiO2, MoO3",from melt,10.1021/cg060576l,2007,other phase of mp-27222; M phase,FALSE
Li-Mo-O,mp-27222,[4155],Li2Mo4O13,0.015673199,P-1,y,y,820,AP,,{},{},1,,"Li2MoO4, MoO3",,10.1016/0022-4596(75)90213-3,1975,H phase,FALSE
Li-Mo-O,mp-18050,[94489],Li2MoO4,0,R-3,y,y,773,AP,,{},{},1,,"Li2CO3, MoO3",,10.1016/0022-4596(86)90059-9,1986,,FALSE
Li-Mo-O,mp-1202737,[92904],Li2MoO4,0.00063392,P3_2,y,?,,,,{},{},,,,,www.researchgate.net/profile/Ramiza_Rastsvetaeva/publication/251345323_Crystal_structure_of_Li2MoO4/links/0a85e530b7f9172af7000000/Crystal-structure-of-Li2MoO4.pdf,2001,other refinement of mp-18050,FALSE
Li-Mo-O,mp-554485,[84602],Li4Mo3O8,0.069073887,R-3m,y,y,1173,0,vacuum,{},{},2,,"Li2MoO4, Mo",,10.1107/S0108768197003844,1997,,FALSE
Li-Mo-O,mp-541578,[85439],Li4Mo5O17,0.020364079,P-1,y,y,973,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": [""acetone""]}}","{""step1"": {""cool rate"": [{""value"": ""10"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Li2MoO4, MoO3",,10.1524/zkri.1997.212.11.795,1997,,FALSE
Li-Mo-O,mp-19117,[40270],Li4MoO5,0,P-1,y,y,1323,AP,,"{""step1"": {""grind method"": [""pestle and mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"LiOH·H2O, Fe2O3",,10.5796/electrochemistry.84.797,2016,,FALSE
Li-Mo-O,mp-29508,[201959],LiMo3O9,0.027434628,P-1,n,n,,,,{},{},,,"Li2MoO4, MoO3, MoO2",flux,10.1016/0022-4596(84)90157-9,1984,,FALSE
Li-Mo-O,mp-29324,[201980],LiMo8O10,0.59009794,I4_1md,y,y,1683,,,{},{},1,,"Li2MoO4, MoO3, Mo",,10.1016/0022-4596(86)90078-2,1986,a bit questionable (much higher heaitng temp than some other Li-Mo-O),FALSE
Li-Mo-O,mp-1080020,[165326],LiMoO2,0.224806598,C2/m,y,?,,,,{},{},,,,,10.1021/ic961325c;10.1021/cm2010715,1997;2011,other refinement or off-stoich composition of mp-19338,FALSE
Li-Mo-O,mp-19338,"[63270, 165327, 68009]",LiMoO2,0,R-3m,y,y,1173,0,vacuum,{},{},2,,"Li2MoO4, Mo",,10.1021/ic961325c,1997,,FALSE
Li-Nb-O,mp-31488,[75264],Li3NbO4,0,I-43m,y,y,1243,AP,,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},2,,"Li2CO3, Nb2O5",,10.1111/j.1551-2916.2008.02764.x,2008,,FALSE
Li-Nb-O,mp-28030,[35252],Li8Nb2O9,0,P-1,y,y,973,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"LiOH, Nb2O5",,10.1016/0025-5408(87)90230-3,1987,,FALSE
Li-Nb-O,mp-3368,"[2921, 31930]",LiNb3O8,0,P2_1/c,y,y,1273,AP,,{},{},1,y,"Nb2O5, LiNbO3",,10.3891/acta.chem.scand.25-3337,1971,,FALSE
Li-Nb-O,mp-3924,"[73110, 451, 75880, 42008, 300243, 73109]",LiNbO2,0,P6_3/mmc,y,y,973,,Ar,{},{},1,,"Li2O, NbO, NbO2",,10.1016/0022-5088(76)90179-X,1976,,TRUE
Li-Nb-O,mp-552588,"[90743, 169694, 169692, 169693, 90744]",LiNbO3,0.033023814,R-3c,y,?,,,,{},{},,,,,10.1016/S0022-3697(99)00296-6,2000,might be other refinement of mp-3731,FALSE
Li-Nb-O,mp-1078377,[5309],LiNbO3,0.020765683,R-3,y,?,,,,{},{},,,,,10.2109/jcersj.98.384,1990,might be other phase or refinement of mp-3731,FALSE
Li-Nb-O,mp-3731,"[415526, 164260, 28299, 28300, 164933, 84578, 155360, 28295, 74469, 94493, 247735, 28298, 247736, 90746, 247734, 61118, 169695, 250775, 109458, 94492, 167130, 247737, 28297, 169696, 28301, 28302, 35014, 28294, 90745, 169697, 155361, 28296]",LiNbO3,0,R3c,y,y,1173,AP,,{},{},1,,"Li2CO3, Nb2O5",,10.1016/0040-6031(78)85119-3,1978,inhomogeneous,FALSE
Li-Ni-O,mp-19183,[25000],Li2NiO2,0.102719041,Immm,y,y,923,,Ar,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"NiO, Li2O",,10.1021/cm049922h,2004,,FALSE
Li-Ni-O,mp-19308,"[71421, 73874]",Li2NiO2,0.046171806,P-3m1,y,n,,,,{},{},,,,lithiation,10.1016/0167-2738(90)90049-W,1990,1T phase; other phase of mp-19183,FALSE
Li-Ni-O,mp-556550,[153094],Li2NiO3,0,C2/m,y,y,973,3,,{},"{""step1"": {""cool rate"": [{""value"": ""75"", ""unit"": ""C/s""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"NiO, Li2O2",,10.1016/j.jssc.2005.03.007,2005,,FALSE
Li-Ni-O,mp-25411,"[26608, 164803, 78687, 248636]",LiNiO2,0.011733637,R-3m,y,y,973,,O2,{},{},1,,"Li2O2, NiO",,10.1016/0167-2738(95)00005-Q,1995,,FALSE
Li-Np-O,mp-9159,[74983],Li4NpO5,0,I4/m,y,y,973,,O2,"{""step1"": {""grind method"": [""mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"NpO2, Li2O2",,10.1016/0925-8388(94)90748-X,1994,,FALSE
Li-Os-O,mp-1188979,[20540],Li2OsO6,0.254636264,C2/c,?,?,,,,{},{},,,,,,,ICSD 20540 contain hydrogen,N/A
Li-Os-O,mp-1078358,[252433],LiOsO3,0,R3c,y,y,,,,{},{},,,,,10.1038/nmat3754,2013,low temperature phase of mp-1078188,FALSE
Li-Os-O,mp-1078188,[252432],LiOsO3,0.005941104,R-3c,y,y,1473,6,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Li2O, OsO2, LiClO4",,10.1038/nmat3754,2013,,FALSE
Li-Pb-O,mp-22450,[35182],Li2PbO3,0,C2/c,y,y,933,,O2,{},{},2,,"Li2CO3, PbO2",,10.1039/B315263D,2004,,FALSE
Li-Pb-O,mp-22170,"[38350, 1411]",Li4PbO4,0,Cmcm,y,y,923,AP,,{},{},1,y,"Li2O, PbO2",,10.1515/znb-1984-0504,1984,,TRUE
Li-Pb-O,mp-22538,"[10062, 47104]",Li8PbO6,0.001066749,R-3,y,y,1273,AP,,{},{},1,,"Li2O, PbO2",,10.1016/j.fusengdes.2012.01.003,2012,,FALSE
Li-Pd-O,mp-7608,"[61199, 19007]",Li2PdO2,0,Immm,y,y,1073,AP,,{},{},1,,"Li2CO3, Pd(Ac)2",,10.1016/0022-4596(73)90217-X,1973,excess Li2CO3,FALSE
Li-Pr-O,mp-5446,"[154704, 202363, 154705]",Li2PrO3,0.153050874,Cmmm,y,y,973,,O2,{},{},1,,"Li2O, Pr6O11",,10.1016/j.jallcom.2005.08.100,2006,excess Li2O,FALSE
Li-Pr-O,mp-8424,[49024],Li8PrO6,0.070636658,R-3,y,y,973,,O2,{},{},1,,"Li2O, Pr6O11",,10.1006/jssc.1996.7193,1997,excess Li2O,FALSE
Li-Pr-O,mp-10620,[56752],LiPrO2,0.009265335,P2_1/c,y,y,1173,,Ar/H2,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"Li2CO3, Pr2O3",,10.1021/cm010728u,2002,excess Li2CO3; inhomogeneous,FALSE
Li-Pt-O,mp-8610,[61218],Li8PtO6,0,R-3,n,n,,,,{},{},,,"Na3LiPt2O6, Li2O",ion exchange,10.1002/zaac.19865360510,1986,,TRUE
Li-Re-O,mp-554540,[30590],Li5ReO6,6.27E-05,P3_112,y,?,,,,{},{},,,,,10.1016/0925-8388(94)90748-X,1994,old refinement of mp-5061,FALSE
Li-Re-O,mp-5061,"[74981, 38381, 74982]",Li5ReO6,0,C2/m,y,y,998,,O2,{},{},3,,"Li2O2, Re",,10.1016/0925-8388(94)90748-X,1994,,FALSE
Li-Re-O,mp-8189,[35012],LiReO3,0.074833048,R3c,n,n,,,,{},{},,,Li2ReO3,delithiation,10.1016/0022-4596(82)90004-4,1982,,FALSE
Li-Re-O,mp-540946,[37118],LiReO4,0,P-1,y,y,573,,,{},"{""step1"": {""cool rate"": [{""value"": ""50"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",3,,"Li2O2, Re2O7",,10.1002/zaac.19835000504,1983,,TRUE
Li-Re-O,mp-1193645,[411646],LiReO5,0.416850138,P2_1/c,?,?,,,,{},{},,,,,,,ICSD 411646 contain hydrogen,N/A
Li-Rh-O,mp-14476,[59179],LiRhO2,0.014244216,Fd-3m,y,y,1273,,,{},{},2,,"Li2O, Rh2O3",,10.1002/zaac.19865350404,1986,"beta phase; other phase of mp-14115, which can be synthesized via solid state synthesis",TRUE
Li-Rh-O,mp-14115,[29213],LiRhO2,0,R-3m,y,y,1123,,O2,{},"{""step1"": {""cool rate"": [{""value"": ""60"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"LiOH, Rh(NO3)3",,10.1149/1.1410968,2001,,FALSE
Li-Ru-O,mp-4630,"[78721, 180367, 202611, 23409]",Li2RuO3,0.005305674,C2/m,y,y,1273,AP,,{},{},2,,"RuO2, Li2CO3",,10.1016/0022-4596(88)90357-X,1988,excess Li2CO3,FALSE
Li-Ru-O,mp-1193147,[290491],LiRu2O4,0.059047352,Pnma,n,n,,,,{},{},,,"NaRu2O4, LiI",ion exchange,10.1016/j.jpowsour.2013.01.119,2013,,FALSE
Li-Ru-O,mp-28254,[48007],LiRuO2,0.088258165,Pnnm,n,n,,,,{},{},,,,lithiation,10.1016/0022-4596(84)90321-9,1984,,FALSE
Li-Sb-O,mp-5769,"[279592, 82864]",Li3SbO4,0,P2/c,y,y,1273,AP,,{},{},2,,"Li2CO3, Sb2O5",,10.1039/JM9960601939,1996,,FALSE
Li-Sb-O,mp-29364,[203030],Li5SbO5,0,C2/m,y,y,1173,,O2,{},{},1,,"Li2CO3, Sb2O3",,10.1016/0025-5408(89)90181-5,1989,,FALSE
Li-Sb-O,mp-27453,[15631],Li7SbO6,0.022537069,R3,y,y,973,,O2,{},{},1,,"LiOH, Sb2O3",,10.1515/znb-1969-0222,1969,,TRUE
Li-Sb-O,mp-1102716,[181884],Li8SbO3,0.411286268,Pm-3m,?,?,,,,{},{},,,,,10.1016/j.ssc.2011.05.002,2011,modelling of Li2O0.75Sb0.25,FALSE
Li-Sb-O,mp-29892,[89903],LiSb3O8,0,P2_1/c,y,y,1173,AP,,{},{},2,,"Li2CO3, Sb2O3",,10.1039/B005915N,2000,,FALSE
Li-Sb-O,mp-4995,"[39574, 203032, 24051]",LiSbO3,0,Pnna,y,y,973,AP,,{},{},1,,"Li2CO3, Sb2O3",,10.1016/0025-5408(89)90195-5,1989,,FALSE
